sample_id,I1_factor,I2_factor,I3_factor,pattern,n_damaged_members,severity,Fh_total,q_beam,maxUx,maxUy,maxUmag,maxMoment,M_colL_bottom,M_colL_top,M_beam_left,M_beam_right,M_colR_bottom,M_colR_top
3336,0.93,1,0.93,left_plus_right,2,slight,25000,-20000,0.0017393236910025,6.34401304255863e-05,0.00173997684596149,569896.677382025,28068.5603904682,34416.0904668866,-34416.0904668866,-1064.49644825146,11450.8526943939,1064.49644825146
3337,0.93,1,0.92,left_plus_right,2,slight,10000,-10000,0.000696907112566483,3.09372529976877e-05,0.000697341798809295,279660.344128616,12067.101916081,15442.7056390211,-15442.7056390211,1225.06714942665,3715.25959432454,-1225.06714942663
3338,0.93,1,0.92,left_plus_right,2,slight,10000,-15000,0.000696785058808487,4.48285121834899e-05,0.000697848149263525,408831.811745453,14132.2610061167,19603.5069197482,-19603.5069197482,5375.20209404366,1639.43416817887,-5375.20209404367
3339,0.93,1,0.92,left_plus_right,2,slight,10000,-20000,0.00069666300505049,5.87197713692921e-05,0.000698630227721305,538003.27936229,16197.4200961524,23764.3082004752,-23764.3082004752,9525.33703866071,-436.391257966807,-9525.3370386607
3340,0.93,1,0.92,left_plus_right,2,slight,15000,-10000,0.00104548272260772,3.25146203107293e-05,0.00104573658632,290319.048576086,16035.4937840859,19003.2571778047,-19003.2571778047,-2312.53422047708,7648.71481763249,2312.53422047708
3341,0.93,1,0.92,left_plus_right,2,slight,15000,-15000,0.00104536066884972,4.64058794965315e-05,0.00104601269821394,419490.516192923,18100.6528741216,23164.0584585317,-23164.0584585317,1837.60072413996,5572.88939148681,-1837.60072413995
3342,0.93,1,0.92,left_plus_right,2,slight,15000,-20000,0.00104523861509173,6.02971386823337e-05,0.00104647303943908,548661.983809761,20165.8119641572,27324.8597392587,-27324.8597392587,5987.73566875698,3497.06396534114,-5987.73566875698
3343,0.93,1,0.92,left_plus_right,2,slight,20000,-10000,0.00139405833264896,3.40919876237709e-05,0.00139422355437582,300977.753023557,20003.8856520908,22563.8087165882,-22563.8087165882,-5850.13559038079,11582.1700409404,5850.1355903808
3344,0.93,1,0.92,left_plus_right,2,slight,20000,-15000,0.00139393627889096,4.79832468095731e-05,0.00139438444419953,430149.220640394,22069.0447421264,26724.6099973152,-26724.6099973152,-1700.00064576376,9506.34461479476,1700.00064576376
3345,0.93,1,0.92,left_plus_right,2,slight,20000,-20000,0.00139381422513297,6.18745059953753e-05,0.00139468359761859,559320.688257231,24134.2038321621,30885.4112780423,-30885.4112780423,2450.13429885329,7430.51918864908,-2450.13429885327
3346,0.93,1,0.92,left_plus_right,2,slight,25000,-10000,0.0017426339426902,3.56693549368125e-05,0.00174274740544665,311636.457471028,23972.2775200956,26124.3602553717,-26124.3602553717,-9387.7369602845,15515.6252642484,9387.73696028452
3347,0.93,1,0.92,left_plus_right,2,slight,25000,-15000,0.0017425118889322,4.95606141226147e-05,0.00174283914336147,440807.925087865,26037.4366101313,30285.1615360988,-30285.1615360988,-5237.60201566747,13439.7998381027,5237.60201566748
3348,0.93,1,0.92,left_plus_right,2,slight,25000,-20000,0.0017423898351742,6.3451873308417e-05,0.0017430415200638,569979.392704702,28102.5957001669,34445.9628168258,-34445.9628168258,-1087.46707105044,11363.974411957,1087.46707105044
3349,0.93,1,0.91,left_plus_right,2,slight,10000,-10000,0.000697626436734594,3.09429045621261e-05,0.000698060475761184,279694.502276567,12075.9396915069,15451.431747,-15451.431747,1208.36121743269,3680.9897789259,-1208.36121743269
3350,0.93,1,0.91,left_plus_right,2,slight,10000,-15000,0.000696205302715866,4.48365457579176e-05,0.000697268833509226,408868.39602677,14128.8451201947,19603.9401161408,-19603.9401161408,5339.48420551173,1606.69896917633,-5339.48420551174
3351,0.93,1,0.91,left_plus_right,2,slight,10000,-20000,0.000694784168697137,5.87301869537091e-05,0.000696755912990881,538042.289776972,16181.7505488826,23756.4484852815,-23756.4484852815,9470.60719359079,-467.591840573228,-9470.60719359079
3352,0.93,1,0.91,left_plus_right,2,slight,15000,-10000,0.00104786078912062,3.25207156473976e-05,0.00104811394286408,290367.859664649,16061.0041085725,19024.6392513592,-19024.6392513592,-2318.58116193002,7595.77547813842,2318.58116193002
3353,0.93,1,0.91,left_plus_right,2,slight,15000,-15000,0.00104643965510189,4.64143568431891e-05,0.00104709071364178,419541.753414851,18113.9095372603,23177.1476205,-23177.1476205,1812.54182614904,5521.48466838885,-1812.54182614903
3354,0.93,1,0.91,left_plus_right,2,slight,15000,-20000,0.00104501852108316,6.03079980389806e-05,0.00104625267775268,548715.647165053,20166.8149659482,27329.6559896408,-27329.6559896407,5943.66481422808,3447.19385863928,-5943.66481422808
3355,0.93,1,0.91,left_plus_right,2,slight,20000,-10000,0.00139809514150664,3.40985267326692e-05,0.00139825978587328,301041.21705273,20046.0685256381,22597.8467557185,-22597.8467557185,-5845.52354129272,11510.5611773509,5845.52354129272
3356,0.93,1,0.91,left_plus_right,2,slight,20000,-15000,0.00139667400748792,4.79921679284606e-05,0.00139712106890009,430215.110802932,22098.9739543259,26750.3551248592,-26750.3551248592,-1714.40055321367,9436.27036760136,1714.40055321367
3357,0.93,1,0.91,left_plus_right,2,slight,20000,-20000,0.00139525287346919,6.18858091242521e-05,0.00139612095152237,559389.004553135,24151.8793830138,30902.863494,-30902.863494,2416.72243486538,7361.9795578518,-2416.72243486538
3358,0.93,1,0.91,left_plus_right,2,slight,25000,-10000,0.00174832949389267,3.56763378179407e-05,0.00174844250763726,311714.574440811,24031.1329427036,26171.0542600777,-26171.0542600777,-9372.46592065542,15425.3468765634,9372.46592065542
3359,0.93,1,0.91,left_plus_right,2,slight,25000,-15000,0.00174690835987394,4.95699790137322e-05,0.00174723460985993,440888.468191013,26084.0383713915,30323.5626292185,-30323.5626292185,-5241.34293257638,13351.0560668139,5241.34293257637
3360,0.93,1,0.91,left_plus_right,2,slight,25000,-20000,0.00174548722585521,6.34636202095237e-05,0.0017461374341709,570062.361941216,28136.9438000794,34476.0709983592,-34476.0709983592,-1110.21994449732,11276.7652570643,1110.21994449732
3361,0.92,1,0.95,left_plus_right,2,slight,10000,-10000,0.000700518226527387,3.09164642399969e-05,0.000700951403820502,279482.004975679,12000.7512002612,15357.9158956936,-15357.9158956936,1233.82681570775,3875.15971975299,-1233.82681570775
3362,0.92,1,0.95,left_plus_right,2,slight,10000,-15000,0.000705444220395755,4.47982762741387e-05,0.000706495929720993,408616.064098324,14099.8845186257,19523.8208646994,-19523.8208646994,5431.5776310753,1807.87224775014,-5431.57763107529
3363,0.92,1,0.95,left_plus_right,2,slight,10000,-20000,0.000710370214264124,5.86800883082806e-05,0.00071230250137551,537750.123220968,16199.0178369903,23689.7258337053,-23689.7258337053,9629.32844644284,-259.415224252725,-9629.32844644283
3364,0.92,1,0.95,left_plus_right,2,slight,15000,-10000,0.00104585134592271,3.24928843258534e-05,0.00104610559914982,290088.948340875,15901.9934820272,18870.9688745345,-18870.9688745345,-2347.01059180591,7880.02705163235,2347.01059180591
3365,0.92,1,0.95,left_plus_right,2,slight,15000,-15000,0.00105077733979108,4.63746963599953e-05,0.00105142710573075,419223.007463519,18001.1268003918,23036.8738435404,-23036.8738435404,1850.74022356164,5812.73957962949,-1850.74022356163
3366,0.92,1,0.95,left_plus_right,2,slight,15000,-20000,0.00105570333365945,6.02565083941371e-05,0.00105692749009437,548357.066586163,20100.2601187563,27202.7788125462,-27202.7788125462,6048.49103892918,3745.45210762663,-6048.49103892917
3367,0.92,1,0.95,left_plus_right,2,slight,20000,-10000,0.00139118446531804,3.406930441171e-05,0.00139135037842035,300695.891706071,19803.2357637933,22384.0218533755,-22384.0218533755,-5927.84799931957,11884.8943835117,5927.84799931957
3368,0.92,1,0.95,left_plus_right,2,slight,20000,-15000,0.00139611045918641,4.79511164458519e-05,0.00139655874044795,429829.950828715,21902.3690821578,26549.9268223813,-26549.9268223813,-1730.09718395203,9817.60691150884,1730.09718395204
3369,0.92,1,0.95,left_plus_right,2,slight,20000,-20000,0.00140103645305477,6.18329284799937e-05,0.001401902807641,558964.009951359,24001.5024005223,30715.8317913872,-30715.8317913872,2467.6536314155,7750.31943950599,-2467.65363141551
3370,0.92,1,0.95,left_plus_right,2,slight,25000,-10000,0.00173651758471336,3.56457244975666e-05,0.00173663171783527,311302.835071266,23704.4780455593,25897.0748322164,-25897.0748322164,-9508.68540683323,15889.7617153911,9508.68540683324
3371,0.92,1,0.95,left_plus_right,2,slight,25000,-15000,0.00174144357858173,4.95275365317084e-05,0.00174177167541585,440436.89419391,25803.6113639238,30062.9798012223,-30062.9798012222,-5310.93459146568,13822.4742433882,5310.9345914657
3372,0.92,1,0.95,left_plus_right,2,slight,25000,-20000,0.0017463695724501,6.34093485658503e-05,0.00174702093339761,569570.953316554,27902.7446822884,34228.8847702281,-34228.8847702281,-1113.18377609815,11755.1867713853,1113.18377609815
3373,0.92,1,0.94,left_plus_right,2,slight,10000,-10000,0.000701249702987992,3.09221148872039e-05,0.000701682230315054,279516.192588084,12009.6329437481,15366.6755956666,-15366.6755956666,1217.15860324896,3840.85006383433,-1217.15860324896
3374,0.92,1,0.94,left_plus_right,2,slight,10000,-15000,0.000704936442372719,4.48062745927698e-05,0.000705988471605807,408653.000366045,14097.2071212393,19524.7646985805,-19524.7646985805,5396.52903111648,1774.55721129666,-5396.52903111648
3375,0.92,1,0.94,left_plus_right,2,slight,10000,-20000,0.000708623181757445,5.86904342983357e-05,0.000710559456401471,537789.808144005,16184.7812987305,23682.8538014945,-23682.8538014945,9575.89945898399,-291.735641241008,-9575.89945898399
3376,0.92,1,0.94,left_plus_right,2,slight,15000,-10000,0.00104818781509726,3.249901262524e-05,0.00104844136693011,290137.481104166,15926.8752381309,18891.9242905859,-18891.9242905859,-2353.63252299407,7827.56794828916,2353.63252299407
3377,0.92,1,0.94,left_plus_right,2,slight,15000,-15000,0.00105187455448199,4.63831723308059e-05,0.00105252334547258,419274.288882126,18014.4494156221,23050.0133934999,-23050.0133934999,1825.73790487345,5761.27509575149,-1825.73790487344
3378,0.92,1,0.94,left_plus_right,2,slight,15000,-20000,0.00105556129386671,6.02673320363718e-05,0.00105678509403765,548411.096660087,20102.0235931133,27208.1024964138,-27208.1024964138,6005.10833274096,3694.98224321382,-6005.10833274095
3379,0.92,1,0.94,left_plus_right,2,slight,20000,-10000,0.00139512592720653,3.40759103632761e-05,0.00139529126992233,300758.769620247,19844.1175325137,22417.1729855052,-22417.1729855052,-5924.4236492371,11814.285832744,5924.4236492371
3380,0.92,1,0.94,left_plus_right,2,slight,20000,-15000,0.00139881266659126,4.79600700688419e-05,0.00139925985577023,429895.577398208,21931.6917100049,26575.2620884192,-26575.2620884192,-1745.05322136958,9747.99298020632,1745.05322136959
3381,0.92,1,0.94,left_plus_right,2,slight,20000,-20000,0.00140249940597598,6.18442297744078e-05,0.00140336446063011,559032.385176168,24019.2658874961,30733.3511913331,-30733.3511913331,2434.31720649792,7681.70012766866,-2434.31720649793
3382,0.92,1,0.94,left_plus_right,2,slight,25000,-10000,0.0017420640393158,3.56528081013121e-05,0.00174217772814186,311380.058136329,23761.3598268965,25942.4216804245,-25942.4216804245,-9495.21477548014,15801.0037171988,9495.21477548013
3383,0.92,1,0.94,left_plus_right,2,slight,25000,-15000,0.00174575077870053,4.9536967806878e-05,0.00174607788361696,440516.86591429,25848.9340043877,30100.5107833385,-30100.5107833385,-5315.84434761261,13734.7108646612,5315.84434761262
3384,0.92,1,0.94,left_plus_right,2,slight,25000,-20000,0.00174943751808525,6.34211275124439e-05,0.00175008741616524,569653.67369225,27936.5081818789,34258.5998862524,-34258.5998862525,-1136.47391974511,11668.4180121235,1136.47391974511
3385,0.92,1,0.93,left_plus_right,2,slight,10000,-10000,0.000701985710534744,3.09277718100343e-05,0.000702417586288374,279550.445774196,12018.5612989072,15375.4726290415,-15375.4726290415,1200.49948388704,3806.46555593834,-1200.49948388704
3386,0.92,1,0.93,left_plus_right,2,slight,10000,-15000,0.000704413675541171,4.48142904020099e-05,0.000705466046637092,408689.914382703,14094.3867250529,19525.6075736585,-19525.6075736585,5361.30076461408,1741.30646590266,-5361.30076461408
3387,0.92,1,0.93,left_plus_right,2,slight,10000,-20000,0.000706841640547599,5.87008089939854e-05,0.000708782014853671,537829.38299121,16170.2121511986,23675.7425182755,-23675.7425182756,9522.10204534111,-323.852624133009,-9522.10204534112
3388,0.92,1,0.93,left_plus_right,2,slight,15000,-10000,0.00105055060079569,3.25051391230759e-05,0.00105080344809574,290186.200052787,15952.0165222151,18913.0739989452,-18913.0739989452,-2360.05205489647,7774.85742394318,2360.05205489648
3389,0.92,1,0.93,left_plus_right,2,slight,15000,-15000,0.00105297856580212,4.63916577150515e-05,0.00105362637943256,419325.668661294,18027.8419483608,23063.2089435622,-23063.2089435622,1800.74922583057,5709.6983339075,-1800.74922583056
3390,0.92,1,0.93,left_plus_right,2,slight,15000,-20000,0.00105540653080854,6.0278176307027e-05,0.00105662998847,548465.137269801,20103.6673745065,27213.3438881792,-27213.3438881793,5961.55050655761,3644.53924387183,-5961.55050655759
3391,0.92,1,0.93,left_plus_right,2,slight,20000,-10000,0.00139911549105663,3.40825064361175e-05,0.00139928026111753,300821.954331378,19885.4717455231,22450.6753688489,-22450.6753688489,-5920.60359367999,11743.249291948,5920.60359368
3392,0.92,1,0.93,left_plus_right,2,slight,20000,-15000,0.00140154345606306,4.79690250280931e-05,0.00140198954829738,429961.422939885,21961.2971716688,26600.8103134659,-26600.8103134659,-1759.80231295295,9678.09020191234,1759.80231295296
3393,0.92,1,0.93,left_plus_right,2,slight,20000,-20000,0.00140397142106949,6.18555436200686e-05,0.00140483517257675,559100.891548392,24037.1225978144,30750.945258083,-30750.945258083,2400.99896777409,7612.93111187667,-2400.99896777408
3394,0.92,1,0.93,left_plus_right,2,slight,25000,-10000,0.00174768038131758,3.56598737491591e-05,0.00174779362437243,311457.708609969,23818.926968831,25988.2767387526,-25988.2767387526,-9481.15513246351,15711.6411599529,9481.15513246351
3395,0.92,1,0.93,left_plus_right,2,slight,25000,-15000,0.00175010834632401,4.95463923411347e-05,0.00175043445500097,440597.177218476,25894.7523949767,30138.4116833696,-30138.4116833696,-5320.35385173648,13646.4820699172,5320.35385173648
3396,0.92,1,0.93,left_plus_right,2,slight,25000,-20000,0.00175253631133043,6.34329109331102e-05,0.00175318474020963,569736.645826983,27970.5778211224,34288.5466279867,-34288.5466279867,-1159.55257100943,11581.3229798815,1159.55257100944
3397,0.92,1,0.92,left_plus_right,2,slight,10000,-10000,0.000702726334682697,3.09334349875709e-05,0.000703157557221596,279584.76506236,12027.5371046624,15384.3076182913,-15384.3076182913,1183.85017422217,3772.00545126846,-1183.85017422217
3398,0.92,1,0.92,left_plus_right,2,slight,10000,-15000,0.000703875579564452,4.48223238764598e-05,0.000704928315048119,408726.804510489,14091.4200180109,19526.3470664197,-19526.3470664197,5325.88962235053,1708.12253791997,-5325.88962235055
3399,0.92,1,0.92,left_plus_right,2,slight,10000,-20000,0.000705024824446207,5.87112127653487e-05,0.000706969414071112,537868.843958617,16155.3029313594,23668.386514548,-23668.386514548,9467.92907047891,-355.76037542851,-9467.92907047891
3400,0.92,1,0.92,left_plus_right,2,slight,15000,-10000,0.00105294025714229,3.25112635924675e-05,0.00105319239671722,290235.108145412,15977.4227436451,18934.4219793086,-18934.4219793086,-2366.26418679511,7721.89109025117,2366.2641867951
3401,0.92,1,0.92,left_plus_right,2,slight,15000,-15000,0.00105408950202405,4.64001524813564e-05,0.00105473633583239,419377.147593541,18041.3056569936,23076.461427437,-23076.461427437,1775.77526133326,5658.00817690269,-1775.77526133326
3402,0.92,1,0.92,left_plus_right,2,slight,15000,-20000,0.0010552387469058,6.02890413702453e-05,0.00105646187614323,548519.187041669,20105.1885703421,27218.5008755653,-27218.5008755653,5917.81470946163,3594.12526355421,-5917.81470946163
3403,0.92,1,0.92,left_plus_right,2,slight,20000,-10000,0.00140315417960188,3.40890921973641e-05,0.00140331837470452,300885.451228464,19927.3083826278,22484.5363403259,-22484.5363403259,-5916.37854781239,11671.7767292339,5916.37854781239
3404,0.92,1,0.92,left_plus_right,2,slight,20000,-15000,0.00140430342448364,4.7977981086253e-05,0.00140474841482345,430027.490676592,21991.1912959763,26626.5757884542,-26626.5757884542,-1774.33909968402,9607.89381588541,1774.33909968402
3405,0.92,1,0.92,left_plus_right,2,slight,20000,-20000,0.00140545266936539,6.18668699751418e-05,0.00140631511444319,559169.530124721,24055.0742093248,30768.6152365826,-30768.6152365826,2367.70034844435,7544.01090253692,-2367.70034844435
3406,0.92,1,0.92,left_plus_right,2,slight,25000,-10000,0.00175336810206148,3.56669208022606e-05,0.00175348089784834,311535.794311516,23877.1940216106,26034.6507013432,-26034.6507013432,-9466.49290882968,15621.6623682166,9466.49290882967
3407,0.92,1,0.92,left_plus_right,2,slight,25000,-15000,0.00175451734694323,4.95558096911495e-05,0.00175484245498795,440677.833759644,25941.076934959,30176.6901494715,-30176.6901494715,-5324.4534607013,13557.7794548681,5324.4534607013
3408,0.92,1,0.92,left_plus_right,2,slight,25000,-20000,0.00175566659182499,6.34446985800384e-05,0.00175631354505224,569819.873207773,28004.9598483075,34318.7295975999,-34318.7295975999,-1182.41401257295,11493.8965415196,1182.41401257293
